#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,mean,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,nodeID,nodeType
,,0,2023-11-11T23:00:00Z,2023-12-30T23:00:00Z,2023-11-15T07:00:00Z,981.3791666666665,meas_atmPressure,RS485_Nodes,N0.017,LME008V1
,,0,2023-11-11T23:00:00Z,2023-12-30T23:00:00Z,2023-11-15T08:00:00Z,983.0283333333338,meas_atmPressure,RS485_Nodes,N0.017,LME008V1
,,0,2023-11-11T23:00:00Z,2023-12-30T23:00:00Z,2023-11-15T09:00:00Z,983.7783333333344,meas_atmPressure,RS485_Nodes,N0.017,LME008V1
,,0,2023-11-11T23:00:00Z,2023-12-30T23:00:00Z,2023-11-15T10:00:00Z,981.9866666666665,meas_atmPressure,RS485_Nodes,N0.017,LME008V1
,,0,2023-11-11T23:00:00Z,2023-12-30T23:00:00Z,2023-11-15T11:00:00Z,986.6366666666655,meas_atmPressure,RS485_Nodes,N0.017,LME008V1
,,0,2023-11-11T23:00:00Z,2023-12-30T23:00:00Z,2023-11-15T12:00:00Z,984.1550000000001,meas_atmPressure,RS485_Nodes,N0.017,LME008V1
,,0,2023-11-11T23:00:00Z,2023-12-30T23:00:00Z,2023-11-15T13:00:00Z,987.8300000000006,meas_atmPressure,RS485_Nodes,N0.017,LME008V1
,,0,2023-11-11T23:00:00Z,2023-12-30T23:00:00Z,2023-11-15T14:00:00Z,988.6741666666666,meas_atmPressure,RS485_Nodes,N0.017,LME008V1
,,0,2023-11-11T23:00:00Z,2023-12-30T23:00:00Z,2023-11-15T15:00:00Z,989.5650000000003,meas_atmPressure,RS485_Nodes,N0.017,LME008V1
,,0,2023-11-11T23:00:00Z,2023-12-30T23:00:00Z,2023-11-15T16:00:00Z,990.2324999999995,meas_atmPressure,RS485_Nodes,N0.017,LME008V1
